# Header: Project1::Sample_LC steel::All data::Grain Size   11/22/2023
# 
# Partition Formula: 
# Grain Tolerance Angle: 5.00
# Minimum Grain Size: 2
# Minimum Anti-Grain Size: 2
# Minimum Confidence Index: 0.00
# Multiple Rows Requirement: Off
# Anti-Grain Multiple Rows Requirement: Off
# Column 1: Integer identifying grain. Negative value indicates an anti-grain
# Column 2: An integer identifying the phase (-1 for anti-grains)
#           0 -  Iron (Alpha)
# Column 3-5: Average orientation (phi1, PHI, phi2) in degrees (360, 360, 360 for anti-grains)
# Column 6-7: Average Position (x, y) in microns
# Column 8: Average Image Quality (IQ)
# Column 9: Average Confidence Index (CI, -1 for anti-grains)
# Column 10: Average Fit (degrees, 180 for anti-grains or invalid grains)
# Column 11: Edge grain (1 = touching edge, otherwise 0)
# Column 12: Area of grain in square microns
# Column 13: Diameter of grain in microns
# Column 14: Aspect ratio of ellipse fit to grain
# Column 15: Length of major axis (radius) of ellipse fit to grain in microns
# Column 16: Length of minor axis (radius) of ellipse fit to grain in microns
# Column 17: Orientation (relative to the horizontal) of major axis of ellipse fit to grain in degrees
  2726   0    8.193   56.414  242.61 6.913786e+02 5.624952e+02 111901.9  0.634  0.86 0 3.204294e+01 6.387358e+00 0.65 3.818835e+00 2.463960e+00  49.1 
  2727   0  175.555   55.348  316.63 7.546644e+02 5.655519e+02 126936.0  0.875  0.79 0 6.062178e+01 8.785559e+00 0.35 7.285861e+00 2.554766e+00  54.3 
  2728   0   96.314  103.064  163.27 8.995001e+02 1.349763e+02 115984.0  0.903  0.77 1 6.062178e+00 2.778238e+00 0.32 2.309402e+00 7.443665e-01  90.0 
  2729   0    8.675   98.076  300.36 7.780128e+02 5.721386e+02 140910.3  0.835  0.81 0 2.831903e+02 1.898866e+01 0.49 1.325077e+01 6.428564e+00  82.4 
  2730   0  161.894   63.821  306.32 7.892500e+02 5.622172e+02 109790.2  0.707  0.76 0 2.251666e+01 5.354353e+00 0.53 3.511908e+00 1.869392e+00 124.7 
  2731   0   95.330  123.212   17.70 5.912500e+01 1.357495e+02 86878.8  0.387  1.16 0 6.928203e+00 2.970061e+00 0.53 2.020733e+00 1.077613e+00  51.8 
  2732   0  193.692   72.472  227.80 6.522224e+01 1.411260e+02 124102.8  0.663  0.78 0 1.247077e+02 1.260090e+01 0.54 8.401383e+00 4.518348e+00 109.1 
  2733   0  320.350  172.790   26.06 6.220413e+02 2.663472e+02 107466.4  0.885  0.78 0 8.487049e+01 1.039521e+01 0.49 7.285845e+00 3.582074e+00  76.1 
  2734   0   57.994  121.292   36.81 8.284922e+02 5.637128e+02 122522.5  0.895  0.64 0 5.369357e+01 8.268300e+00 0.43 6.110126e+00 2.614128e+00  49.1 
  2735   0  291.217  113.019  251.30 8.113981e+02 2.673364e+02 106360.0  0.863  0.71 0 1.186455e+02 1.229081e+01 0.49 9.073768e+00 4.426601e+00  52.7 
  2736   0   86.477   94.533  262.11 1.365043e+02 5.668930e+02 125788.1  0.857  0.62 0 9.959292e+01 1.126080e+01 0.47 8.082876e+00 3.819781e+00 111.8 
  2737   0   79.028   31.125  205.39 3.463137e+02 3.827698e+02 133369.1  0.841  0.71 0 2.693339e+02 1.851828e+01 0.56 1.200348e+01 6.674212e+00 118.6 
  2738   0  276.999  109.779  277.38 3.908906e+02 3.865248e+02 130637.7  0.884  0.64 0 3.083050e+02 1.981278e+01 0.48 1.449426e+01 6.980422e+00  75.0 
  2739   0  168.009   47.712  312.76 4.074742e+02 3.848724e+02 128634.1  0.915  0.58 0 4.356108e+02 2.355073e+01 0.72 1.331665e+01 9.583603e+00  47.5 
  2740   0  209.010  115.768  316.66 4.152885e+02 3.741563e+02 117839.1  0.900  0.65 0 2.251666e+01 5.354353e+00 0.64 3.329150e+00 2.134663e+00  47.5 
  2741   0  166.708   77.173  299.26 3.525527e+02 4.664231e+02 94553.6  0.678  0.83 0 1.645448e+01 4.577171e+00 0.65 2.843138e+00 1.841458e+00 105.3 
  2742   0  335.508   46.820  323.12 3.585000e+02 5.608958e+02 100668.3  0.833  0.70 0 2.598076e+00 1.818783e+00 0.79 1.040848e+00 8.185400e-01  43.9 
  2743   0  241.183  128.256  215.31 5.868353e+02 1.389935e+02 118845.1  0.838  0.65 0 1.047891e+02 1.155083e+01 0.49 8.036378e+00 3.913160e+00 141.1 
  2744   0  349.248   98.145  279.86 4.490264e+02 2.648215e+02 135818.1  0.853  0.73 0 3.290897e+01 6.473098e+00 0.50 4.645794e+00 2.337946e+00  74.4 
  2745   0  168.792   51.778  311.23 6.572684e+02 1.394552e+02 110629.8  0.779  0.81 0 5.975575e+01 8.722579e+00 0.53 6.110097e+00 3.251813e+00 109.1 
  2746   0  297.161   56.123  236.15 6.034500e+02 4.729216e+02 118597.9  0.902  0.59 0 1.887935e+02 1.550417e+01 0.56 1.027537e+01 5.753068e+00 124.0 
  2747   0  339.023   66.477  319.71 1.083334e+02 5.424370e+02 115925.8  0.744  0.72 0 9.353074e+01 1.091270e+01 0.56 7.285861e+00 4.109051e+00 125.7 
  2748   0  115.080  115.734  131.22 8.831152e+02 6.544719e+01 136824.2  0.895  0.69 0 2.710659e+02 1.857773e+01 0.63 1.155782e+01 7.258885e+00  65.7 
  2749   0  211.215  131.821  131.22 6.904624e+02 1.987922e+01 111790.9  0.742  0.72 0 5.715768e+01 8.530850e+00 0.45 6.291529e+00 2.836136e+00  66.6 
  2750   0  304.888   41.490  231.66 7.065591e+02 1.917991e+01 129767.9  0.919  0.62 0 5.888972e+01 8.659142e+00 0.62 5.346338e+00 3.339312e+00  87.3 
  2751   0  275.471  130.568  105.46 8.938990e+02 9.730072e+02 125757.9  0.719  0.71 1 1.498224e+02 1.381158e+01 0.39 1.150366e+01 4.437367e+00 121.4 
  2752   0  309.876   56.028  249.87 8.291492e+00 9.734899e+02 120779.9  0.919  0.66 1 2.035160e+02 1.609735e+01 0.44 1.227805e+01 5.376364e+00 132.2 
  2753   0  338.958   74.338  312.36 3.621224e+02 4.680963e+02 99857.9  0.664  0.78 0 3.897114e+01 7.044118e+00 0.59 4.536884e+00 2.699436e+00  39.5 
  2754   0  277.882  104.936   96.31 2.594410e+02 9.720851e+02 132465.2  0.836  0.73 0 1.541525e+02 1.400975e+01 0.63 8.607171e+00 5.436049e+00  76.6 
  2755   0  195.815   89.969  296.37 5.144626e+02 8.186542e+02 113145.1  0.899  0.66 0 6.928203e+01 9.392158e+00 0.55 6.251664e+00 3.440977e+00  96.9 
  2756   0  186.007  122.165  313.13 4.766765e+02 4.678065e+02 101067.9  0.635  0.96 0 1.472243e+01 4.329571e+00 0.37 3.818818e+00 1.423662e+00  70.9 
  2757   0  352.114  171.152  315.00 4.206491e+02 9.694929e+02 111696.6  0.821  0.83 0 4.936345e+01 7.927893e+00 0.56 5.299365e+00 2.944893e+00  67.8 
  2758   0   98.784  142.177    7.28 5.131875e+02 4.668960e+02 89691.1  0.728  0.84 0 6.928203e+00 2.970061e+00 0.51 2.362904e+00 1.204235e+00  42.2 
  2759   0  227.905   46.688  295.87 7.120001e+02 4.671588e+02 100130.9  0.698  0.82 0 1.212436e+01 3.929021e+00 0.53 2.843138e+00 1.498351e+00  74.7 
  2760   0  194.923  128.785   36.73 1.024286e+02 5.392865e+02 106045.7  0.800  0.73 0 2.424871e+01 5.556475e+00 0.47 4.041465e+00 1.913456e+00 150.0 
  2761   0  141.780   48.864  147.92 1.411963e+02 5.415295e+02 117743.6  0.876  0.65 0 6.841601e+01 9.333272e+00 0.63 5.619929e+00 3.537704e+00 131.9 
  2762   0  181.465  126.742  221.07 8.586000e+02 9.661379e+02 88495.6  0.570  0.99 0 4.330127e+00 2.348039e+00 0.41 1.892954e+00 7.785297e-01  97.6 
  2763   0  312.565  169.350   20.49 3.798428e+01 8.190287e+02 108177.1  0.903  0.56 0 1.099852e+02 1.183375e+01 0.67 6.934213e+00 4.664827e+00 106.8 
  2764   0  292.972  134.705  237.87 2.004141e+02 5.421457e+02 94511.7  0.896  0.74 0 5.542562e+01 8.400601e+00 0.53 5.795109e+00 3.089567e+00  85.1 
  2765   0  223.630   66.245  308.75 6.141668e+01 8.159886e+02 115455.3  0.813  0.69 0 3.117691e+01 6.300451e+00 0.64 3.818835e+00 2.430974e+00  49.1 
  2766   0    7.912  115.627  313.76 1.676108e+02 9.717245e+02 110091.3  0.877  0.66 0 1.212436e+02 1.242466e+01 0.65 7.653997e+00 4.939280e+00 138.7 
  2767   0   37.437  161.037   47.88 1.218572e+02 4.682724e+02 93847.5  0.669  0.83 0 1.212436e+01 3.929021e+00 0.38 3.214554e+00 1.228667e+00  81.1 
  2768   0   88.796   89.799   10.73 2.500044e+02 9.849678e+02 146462.3  0.886  0.76 1 6.018876e+02 2.768298e+01 0.58 1.950217e+01 1.134133e+01  59.2 
  2769   0   91.303  102.484  260.14 3.109448e+02 9.729254e+02 112496.9  0.908  0.78 0 1.567506e+02 1.412732e+01 0.67 8.504935e+00 5.698990e+00  58.1 
  2770   0  263.220   77.945  240.70 4.774369e+01 2.995135e+01 115114.4  0.747  0.64 0 2.398890e+02 1.747673e+01 0.32 1.491923e+01 4.737639e+00  85.2 
  2771   0  246.707   60.393  223.59 2.616853e+02 4.759719e+02 115929.6  0.870  0.55 0 3.533383e+02 2.121048e+01 0.48 1.491922e+01 7.133581e+00  34.8 
  2772   0  102.205   95.190    8.28 5.079732e+02 5.429865e+02 137415.1  0.870  0.78 0 1.299038e+02 1.286074e+01 0.45 9.385303e+00 4.255700e+00  50.3 
  2773   0  172.122   59.777  312.44 2.858664e+02 2.062168e+01 114285.0  0.811  0.67 0 8.746857e+01 1.055312e+01 0.66 6.331140e+00 4.181256e+00 138.6 
  2774   0  177.509  137.283  222.28 4.221964e+02 8.225024e+02 119674.9  0.917  0.62 0 1.654108e+02 1.451233e+01 0.67 1.020213e+01 6.819025e+00  71.4 
  2775   0  225.778   61.430  281.89 8.046681e+02 9.772067e+02 114185.7  0.878  0.64 0 4.087640e+02 2.281347e+01 0.57 1.476763e+01 8.404413e+00 117.2 
  2776   0  256.862   66.719  233.76 8.448760e+02 9.848929e+02 115017.9  0.746  0.74 1 8.296523e+02 3.250148e+01 0.57 2.071434e+01 1.175871e+01 141.7 
  2777   0   82.936   59.947  133.27 5.772703e+02 2.487600e+01 115401.8  0.873  0.73 0 1.602147e+02 1.428257e+01 0.51 1.015300e+01 5.181792e+00  84.3 
  2778   0   79.716   48.244  156.82 5.939073e+02 2.042583e+01 113179.9  0.729  0.80 0 6.062178e+01 8.785559e+00 0.72 5.008327e+00 3.596750e+00 101.5 
  2779   0  100.713   43.993   31.27 6.317928e+02 8.222965e+02 116434.7  0.907  0.63 0 2.667358e+02 1.842874e+01 0.73 1.056331e+01 7.683045e+00 113.7 
  2780   0   86.975  116.070   19.14 7.226668e+02 8.160024e+02 99141.7  0.704  0.77 0 3.637307e+01 6.805264e+00 0.66 4.010427e+00 2.638386e+00 124.1 
  2781   0  263.149   64.356  211.57 6.968856e+02 1.874584e+01 121349.7  0.728  0.80 0 4.156922e+01 7.275134e+00 0.58 4.645786e+00 2.679747e+00  14.4 
  2782   0  343.036  160.968  356.62 7.352098e+02 8.176102e+02 109574.9  0.829  0.65 0 6.408588e+01 9.033088e+00 0.66 5.299374e+00 3.496187e+00 172.2 
  2783   0  189.971  120.988  313.54 7.751504e+02 2.988372e+01 121566.1  0.892  0.60 0 3.862473e+02 2.217623e+01 0.42 1.713427e+01 7.244477e+00  75.6 
  2784   0  259.882   67.414  246.14 6.407263e+01 4.763330e+02 114766.0  0.618  0.83 0 1.550185e+02 1.404905e+01 0.56 9.358603e+00 5.197278e+00  80.8 
  2785   0  170.814   79.878  298.60 8.471558e+02 2.016878e+01 122850.4  0.702  0.76 0 3.897114e+01 7.044118e+00 0.56 5.008327e+00 2.800352e+00 101.5 
  2786   0  318.689  115.977  332.25 4.529494e+02 9.746813e+02 108857.1  0.784  0.72 0 3.845153e+02 2.212646e+01 0.49 1.582984e+01 7.804137e+00 156.3 
  2787   0  277.258  119.050  211.00 8.984638e+02 2.209153e+01 111055.6  0.615  0.75 1 4.763140e+01 7.787566e+00 0.35 7.112196e+00 2.472090e+00  83.9 
  2788   0  190.295  117.113  311.53 1.705500e+02 8.220027e+02 104847.9  0.892  0.69 0 7.794228e+01 9.961887e+00 0.41 7.973917e+00 3.268360e+00  84.6 
  2789   0  105.409   88.900  175.67 1.799081e+02 8.265879e+02 134018.5  0.937  0.56 0 2.684679e+02 1.848848e+01 0.39 1.454589e+01 5.633432e+00  64.6 
  2790   0  284.669   53.407  207.48 2.597308e+02 2.976908e+01 122594.9  0.855  0.58 0 1.688750e+02 1.466350e+01 0.27 1.418039e+01 3.803274e+00  99.1 
  2791   0  263.647  110.714  193.05 3.722412e+02 4.761007e+02 126432.4  0.836  0.65 0 1.688750e+02 1.466350e+01 0.54 9.712540e+00 5.253191e+00 108.0 
  2792   0   28.047   61.358  243.95 4.127400e+02 4.702866e+02 112986.0  0.857  0.55 0 4.330127e+01 7.425152e+00 0.62 4.645794e+00 2.878348e+00  74.4 
  2793   0  103.642   85.357  159.80 8.642500e+02 8.629943e+02 52303.3  0.125  1.50 0 1.732051e+00 1.485031e+00 0.62 1.040848e+00 6.438639e-01  43.9 
  2794   0  169.399   72.892  305.24 8.990154e+02 8.686236e+02 103378.4  0.775  0.67 1 2.857884e+01 6.032222e+00 0.19 6.639526e+00 1.266939e+00  90.0 
  2795   0  329.588   68.289  320.39 6.326250e+02 4.680868e+02 95938.7  0.711  0.90 0 6.928203e+00 2.970061e+00 0.40 2.362904e+00 9.552423e-01 137.8 
  2796   0    4.864   59.062  225.44 7.453237e+02 5.400776e+02 120689.4  0.815  0.69 0 4.416729e+01 7.499036e+00 0.60 5.008327e+00 3.002588e+00   3.3 
  2797   0  191.636  113.441  304.98 6.761840e+02 4.768619e+02 139074.8  0.796  0.83 0 2.095781e+02 1.633533e+01 0.56 1.088961e+01 6.107746e+00 104.6 
  2798   0   63.462  128.975   49.54 8.548201e+02 9.693593e+02 112309.9  0.796  0.80 0 4.330127e+01 7.425152e+00 0.46 5.392915e+00 2.456132e+00  38.0 
  2799   0  348.129  117.238  350.20 8.297500e+02 1.775352e+01 92121.5  0.635  1.03 0 3.464102e+00 2.100150e+00 0.34 1.892970e+00 6.458697e-01  82.4 
  2800   0  247.544   58.463  219.39 4.153666e+02 8.692010e+02 130191.4  0.896  0.70 0 6.495190e+01 9.093917e+00 0.43 6.934213e+00 3.008592e+00 106.8 
  2801   0   92.699   78.506   30.47 4.933333e+01 1.866766e+01 79574.0  0.425  1.20 0 7.794229e+00 3.150225e+00 0.47 2.309401e+00 1.092516e+00  30.0 
  2802   0  188.446  116.155  293.11 9.584826e+01 2.067636e+01 123531.8  0.831  0.79 0 4.849742e+01 7.858043e+00 0.50 5.392897e+00 2.696651e+00 142.0 
  2803   0  189.494   46.651  314.38 4.849441e+02 8.830559e+02 104644.2  0.872  0.58 0 6.685716e+02 2.917622e+01 0.63 1.838704e+01 1.153716e+01 108.2 
  2804   0   22.962   40.797  228.84 5.008091e+02 8.748823e+02 119204.6  0.808  0.63 0 1.792673e+02 1.510795e+01 0.45 1.107172e+01 4.978541e+00  82.2 
  2805   0    4.165  104.040  290.56 2.604844e+02 5.414556e+02 111571.0  0.814  0.82 0 2.771281e+01 5.940122e+00 0.53 4.072280e+00 2.157881e+00  37.1 
  2806   0  202.762   59.085  260.09 2.924201e+02 2.088854e+01 95636.7  0.726  0.75 0 2.165063e+01 5.250376e+00 0.38 4.163332e+00 1.566256e+00  76.1 
  2807   0  342.788  107.652  338.05 3.069559e+02 3.246042e+01 120462.7  0.771  0.69 0 3.143672e+02 2.000662e+01 0.51 1.496941e+01 7.587230e+00  83.3 
  2808   0  173.885   88.300  325.61 7.466882e+02 8.720457e+02 125395.8  0.764  0.83 0 2.329608e+02 1.722251e+01 0.62 1.053962e+01 6.569911e+00  46.5 
  2809   0   87.518  105.207   11.24 4.091372e+02 9.748921e+02 111179.7  0.771  0.64 0 9.786087e+01 1.116245e+01 0.39 8.836482e+00 3.457386e+00  85.1 
  2810   0  107.734  137.196  295.08 5.152600e+02 2.514447e+01 127536.8  0.891  0.64 0 2.017839e+02 1.602870e+01 0.65 9.569918e+00 6.221825e+00 113.1 
  2811   0  353.188   57.333  315.95 4.541001e+02 4.716377e+02 118768.4  0.833  0.63 0 5.196152e+01 8.133847e+00 0.66 4.804519e+00 3.194245e+00 111.4 
  2812   0   96.768  115.322    2.42 6.176150e+02 9.734294e+02 125107.7  0.818  0.68 0 1.359660e+02 1.315740e+01 0.59 8.504935e+00 5.033324e+00 121.9 
  2813   0  307.112  133.714  232.11 6.140567e+02 4.772009e+02 121964.9  0.902  0.58 0 1.766692e+02 1.499807e+01 0.51 1.020213e+01 5.152487e+00  71.4 
  2814   0  276.281   66.694  237.37 2.107648e+02 8.704577e+02 109820.6  0.742  0.70 0 5.888972e+01 8.659142e+00 0.47 6.211545e+00 2.929947e+00  92.3 
  2815   0   93.789   83.247   15.45 7.933387e+02 9.726932e+02 110624.9  0.878  0.66 0 5.629165e+01 8.465976e+00 0.47 6.331137e+00 2.944466e+00  78.6 
  2816   0  246.690   63.272  277.74 7.480107e+02 4.776042e+02 108524.3  0.778  0.56 0 2.121762e+02 1.643628e+01 0.53 1.088961e+01 5.730439e+00  75.4 
  2817   0  276.905   69.840  218.07 1.034257e+02 2.468172e+01 104159.4  0.684  0.87 0 6.408588e+01 9.033088e+00 0.43 6.806859e+00 2.927348e+00  77.3 
  2818   0   52.789   26.295   91.67 8.722372e+02 9.743946e+02 123192.0  0.803  0.77 0 2.208365e+02 1.676835e+01 0.47 1.209684e+01 5.703306e+00  18.1 
  2819   0  144.206  163.505  186.12 4.000000e-01 4.700786e+02 95164.9  0.615  0.96 1 4.330127e+00 2.348039e+00 0.42 1.892970e+00 7.991024e-01  97.6 
  2820   0  280.384  147.462  108.90 5.537283e+01 9.854030e+02 150938.8  0.900  0.64 1 7.967433e+02 3.185036e+01 0.66 1.893632e+01 1.252484e+01  44.5 
  2821   0   82.221   60.186  137.51 1.850001e+01 4.708292e+02 102982.4  0.719  0.88 0 1.299038e+01 4.066924e+00 0.71 2.516613e+00 1.776531e+00 113.4 
  2822   0  215.138   24.476   81.14 5.607665e+02 8.704741e+02 107805.9  0.872  0.71 0 1.706070e+02 1.473851e+01 0.63 9.087544e+00 5.725530e+00 164.3 
  2823   0   83.060  122.377   13.48 3.018889e+02 1.943746e+01 94292.4  0.668  0.85 0 7.794229e+00 3.150225e+00 0.58 2.020726e+00 1.169913e+00 111.8 
  2824   0   17.372   98.607  297.07 2.041631e+02 9.750505e+02 119512.1  0.848  0.71 0 7.967434e+01 1.007197e+01 0.42 7.522190e+00 3.167130e+00  93.8 
  2825   0  158.635   55.812  307.71 6.788203e+02 8.719315e+02 114528.6  0.813  0.63 0 1.394301e+02 1.332396e+01 0.45 9.712511e+00 4.323048e+00  72.0 
  2826   0  250.476  162.083   77.25 2.181893e+02 4.804094e+02 122208.3  0.798  0.85 0 2.173724e+02 1.663632e+01 0.34 1.410969e+01 4.827710e+00  82.9 
  2827   0  277.488   94.229  283.82 5.547965e+02 3.207910e+01 125417.1  0.891  0.61 0 4.148262e+02 2.298202e+01 0.51 1.628905e+01 8.253396e+00  82.9 
  2828   0  356.434   69.259  314.06 6.870800e+02 2.658818e+01 133007.4  0.823  0.72 0 1.247077e+02 1.260090e+01 0.57 8.251264e+00 4.671349e+00  74.2 
  2829   0   75.038  126.012   74.03 4.439546e+02 5.404786e+02 127846.6  0.802  0.84 0 9.526279e+00 3.482705e+00 0.58 2.362915e+00 1.361401e+00 162.2 
  2830   0  308.989  139.488  317.18 5.041552e+02 4.820627e+02 128135.6  0.908  0.65 0 2.485493e+02 1.778940e+01 0.39 1.429452e+01 5.546498e+00 108.3 
  2831   0  201.934   77.869  245.15 5.195712e+02 4.786513e+02 112907.3  0.917  0.71 0 2.615397e+02 1.824836e+01 0.48 1.300321e+01 6.211194e+00  61.3 
  2832   0  106.156  117.259  122.60 5.549543e+02 9.757118e+02 114786.6  0.788  0.64 0 1.229756e+02 1.251309e+01 0.51 8.401390e+00 4.294773e+00  70.9 
  2833   0  274.836  105.857  255.54 5.361717e+02 4.763139e+02 128932.4  0.875  0.72 0 1.212436e+02 1.242466e+01 0.61 7.942503e+00 4.841593e+00  91.8 
  2834   0  176.848   53.309  303.15 2.040556e+02 8.179327e+02 101820.9  0.769  0.66 0 3.897114e+01 7.044118e+00 0.59 4.536878e+00 2.656740e+00  80.5 
  2835   0   92.912   99.575  163.18 7.201744e+02 2.687216e+02 124975.1  0.900  0.55 0 1.567506e+02 1.412732e+01 0.59 8.836482e+00 5.255341e+00  85.1 
  2836   0   48.996  177.832   72.04 8.732869e+02 2.736768e+02 121577.8  0.793  0.73 0 1.766692e+02 1.499807e+01 0.32 1.347530e+01 4.333409e+00 109.5 
  2837   0  264.188   64.111  222.60 1.073929e+02 4.740872e+02 105139.2  0.814  0.81 0 2.424871e+01 5.556475e+00 0.31 4.932891e+00 1.550312e+00  95.8 
  2838   0  158.884  142.293  351.65 1.781461e+02 4.753865e+02 105054.1  0.758  0.68 0 9.786087e+01 1.116245e+01 0.68 6.448513e+00 4.415647e+00 165.7 
  2839   0   19.808  111.811   38.90 4.413864e+02 2.153255e+01 115315.3  0.761  0.79 0 1.905256e+01 4.925289e+00 0.57 3.329164e+00 1.889936e+00  47.5 
  2840   0   77.271   90.288  271.23 4.481250e+02 2.179073e+01 129348.2  0.773  0.78 0 5.888972e+01 8.659142e+00 0.45 6.251667e+00 2.806453e+00  23.1 
  2841   0  242.441   61.178  280.27 1.908536e+02 9.864171e+02 113794.4  0.794  0.63 1 3.663287e+02 2.159686e+01 0.47 1.620958e+01 7.585203e+00  69.2 
  2842   0   21.693  145.968   44.94 1.958690e+02 9.743613e+02 102955.3  0.748  0.67 0 7.274613e+01 9.624098e+00 0.52 6.601765e+00 3.457117e+00  70.1 
  2843   0  163.398   25.535  336.24 1.804167e+02 2.685092e+02 114427.5  0.859  0.61 0 7.274613e+01 9.624098e+00 0.39 8.036377e+00 3.131741e+00  81.1 
  2844   0  285.949   78.334  289.54 5.685718e+02 2.608496e+01 126346.8  0.827  0.67 0 1.151814e+02 1.211006e+01 0.47 8.736895e+00 4.063937e+00 106.6 
  2845   0  259.483   98.478  280.75 2.802296e+02 2.705466e+02 120501.6  0.790  0.59 0 1.472243e+02 1.369131e+01 0.52 9.451636e+00 4.876224e+00 102.2 
  2846   0  133.452  101.641  161.49 4.859250e+02 4.720272e+02 102700.2  0.859  0.68 0 1.732051e+01 4.696079e+00 0.49 3.329168e+00 1.639242e+00 107.5 
  2847   0  206.745  112.360  340.87 6.235001e+02 9.708145e+02 91020.0  0.715  0.89 0 6.928203e+00 2.970061e+00 0.31 2.843108e+00 8.889160e-01 105.3 
  2848   0  167.527   65.316  282.11 4.381462e+02 2.359587e+01 108244.4  0.683  0.85 0 5.629165e+01 8.465976e+00 0.33 7.910963e+00 2.573683e+00  11.6 
  2849   0  183.441   62.598  313.24 5.233000e+02 2.182384e+01 95204.7  0.617  1.14 0 8.660254e+00 3.320629e+00 0.45 2.516611e+00 1.144497e+00  66.6 
  2850   0  172.606   59.158  307.59 6.304669e+02 2.228573e+01 105632.9  0.662  0.96 0 1.299038e+01 4.066924e+00 0.63 2.753785e+00 1.721791e+00  35.2 
  2851   0  245.061  159.939   86.91 1.556948e+02 4.829553e+02 111977.4  0.807  0.61 0 4.581274e+02 2.415173e+01 0.64 1.497777e+01 9.550932e+00  74.5 
  2852   0  155.126  101.428  333.53 7.007539e+02 3.084447e+01 117201.9  0.792  0.70 0 2.684679e+02 1.848848e+01 0.64 1.101514e+01 7.098773e+00  84.8 
  2853   0    9.126   57.683  335.25 8.916868e+02 2.673176e+02 126793.3  0.694  0.75 0 1.160474e+02 1.215550e+01 0.64 7.285830e+00 4.647996e+00  16.1 
  2854   0  345.281   71.090  305.41 6.320000e+01 2.147743e+01 87479.4  0.625  0.96 0 4.330127e+00 2.348039e+00 0.63 1.527525e+00 9.634548e-01 109.1 
  2855   0  343.970  112.210  325.56 7.042526e+01 3.163213e+01 120454.4  0.776  0.63 0 2.026499e+02 1.606306e+01 0.44 1.200347e+01 5.315365e+00  71.8 
  2856   0  317.778   40.711  230.59 3.662500e+02 4.706848e+02 83864.0  0.771  0.69 0 1.732051e+00 1.485031e+00 0.62 1.040831e+00 6.438672e-01 103.9 
  2857   0    9.908  107.574  303.17 1.835657e+02 3.045085e+01 127922.8  0.692  0.77 0 1.714730e+02 1.477587e+01 0.47 1.056330e+01 4.957325e+00  94.1 
  2858   0  101.213   92.996    8.58 2.261084e+02 2.489823e+01 119036.5  0.742  0.76 0 5.196152e+01 8.133847e+00 0.63 5.008326e+00 3.139579e+00  78.5 
  2859   0  269.380   65.577  226.48 2.086000e+02 9.706413e+02 86241.5  0.527  1.10 0 4.330127e+00 2.348039e+00 0.56 1.527543e+00 8.581376e-01 130.9 
  2860   0  180.185   92.209    1.34 2.690871e+02 2.894570e+01 136626.0  0.895  0.66 0 1.247077e+02 1.260090e+01 0.55 8.401388e+00 4.604774e+00 109.1 
  2861   0  316.813  130.432   36.35 2.307667e+02 2.664472e+02 119587.4  0.928  0.53 0 6.495190e+01 9.093917e+00 0.63 5.619915e+00 3.539954e+00  71.9 
  2862   0    5.825   57.704   47.22 4.836250e+02 4.713344e+02 100667.4  0.646  0.90 0 3.464102e+00 2.100150e+00 0.37 1.892956e+00 6.948274e-01 142.4 
  2863   0  169.931   62.848  303.01 5.718216e+02 4.736542e+02 105314.8  0.692  0.74 0 3.637307e+01 6.805264e+00 0.63 4.536893e+00 2.856986e+00  99.5 
  2864   0  334.793   85.847  324.33 5.790066e+02 4.780462e+02 100875.9  0.775  0.69 0 1.376980e+02 1.324094e+01 0.55 8.892885e+00 4.906067e+00  81.9 
  2865   0  355.939   56.619  312.13 3.790175e+02 9.773261e+02 129619.7  0.871  0.63 0 2.753961e+02 1.872552e+01 0.50 1.282901e+01 6.413373e+00  13.0 
  2866   0   71.685   66.272   57.13 4.352084e+02 9.775745e+02 112555.1  0.809  0.68 0 6.235383e+01 8.910183e+00 0.41 7.910991e+00 3.219531e+00 131.6 
  2867   0   14.047  100.626  298.42 4.100173e+02 2.656310e+02 112372.7  0.785  0.75 0 2.511474e+01 5.654828e+00 0.45 4.163338e+00 1.859778e+00  76.1 
  2868   0  358.932  104.691  273.83 6.005226e+02 8.768679e+02 127196.6  0.854  0.76 0 1.948557e+02 1.575113e+01 0.35 1.350311e+01 4.746482e+00  58.8 
  2869   0  292.498   98.903  359.84 6.957353e+02 8.764075e+02 105903.1  0.923  0.69 0 2.970467e+02 1.944766e+01 0.47 1.433820e+01 6.733469e+00  53.6 
  2870   0  267.163  118.793  208.22 6.277766e+02 9.786596e+02 114004.9  0.549  1.00 0 1.645448e+02 1.447429e+01 0.64 9.087512e+00 5.780393e+00 104.3 
  2871   0  176.906  149.722  228.34 2.519230e+02 3.420214e+01 124877.1  0.731  0.64 0 1.913916e+02 1.561049e+01 0.36 1.305118e+01 4.691805e+00 103.3 
  2872   0  173.641   65.151  297.53 8.983216e+02 4.725406e+02 96569.4  0.722  0.67 1 1.212436e+01 3.929021e+00 0.37 3.329150e+00 1.232289e+00 132.5 
  2873   0   89.311  115.253  324.55 8.888480e+02 8.671929e+02 108086.0  0.814  0.88 0 1.991858e+01 5.035984e+00 0.49 3.685565e+00 1.812929e+00  18.3 
